customer_id,age,monthly_spend,tenure_months,support_tickets,last_login_days,contract_type,payment_method,region,num_products,discount_used,avg_session_minutes,churn
1767,36,120.04,57,1,11,Monthly,UPI,East,4,0,33.7,1
1768,49,46.98,25,1,14,Monthly,UPI,South,2,1,50.2,1
1769,30,119.06,22,2,39,Monthly,Card,West,2,1,91.1,0
1770,51,240.6,19,4,21,Annual,UPI,East,3,1,45.5,0
1771,43,170.17,36,0,45,Quarterly,Card,West,2,0,64.6,0
1772,33,247.58,36,1,4,Annual,Bank Transfer,West,2,0,34.3,0
1773,65,332.43,36,6,3,Annual,UPI,South,1,0,62.6,0
1774,41,284.42,20,4,36,Annual,UPI,South,2,0,44.4,0
1775,29,285.51,47,7,13,Annual,Card,East,2,1,47.1,0
1776,22,80.29,51,7,3,Monthly,Bank Transfer,West,5,0,87.2,0
1777,55,96.17,10,1,35,Monthly,Bank Transfer,North,1,0,76.9,1
1778,64,101.2,20,5,4,Monthly,Card,West,2,1,45.9,1
1779,60,283.14,42,6,9,Annual,Card,South,3,0,57.6,0
1780,57,68.61,40,2,6,Monthly,UPI,South,1,0,75.2,1
1781,40,118.13,28,5,1,Monthly,Wallet,South,2,1,16.1,1
1782,49,75.24,16,1,11,Monthly,Card,West,5,0,19.7,1
1783,34,334.48,62,4,32,Annual,UPI,East,1,1,6.5,1
1784,25,105.08,30,1,41,Monthly,UPI,East,4,1,6.4,1
1785,21,61.71,5,0,38,Monthly,Card,West,2,1,38.5,1
1786,63,54.73,21,0,31,Monthly,UPI,North,2,1,41.3,1
1787,51,100.54,6,8,24,Monthly,UPI,West,5,0,19.2,1
1788,47,298.45,1,4,30,Annual,Bank Transfer,South,4,1,16.5,0
1789,57,45.41,19,3,42,Monthly,Card,South,1,0,69.6,1
1790,50,83.2,17,5,27,Quarterly,Bank Transfer,East,3,0,57.1,1
1791,32,43.07,21,6,20,Monthly,Bank Transfer,South,1,1,48.5,1
1792,60,89.99,66,5,21,Monthly,Card,East,2,1,35.7,1
1793,37,31.85,70,2,6,Monthly,Card,North,2,1,79.7,1
1794,26,257.14,51,8,12,Annual,Wallet,South,2,0,74.8,0
1795,24,190.86,68,2,23,Annual,Card,South,2,0,66.2,0
1796,60,68.88,52,4,24,Monthly,Card,North,5,1,85.4,1
1797,40,83.71,8,6,8,Monthly,UPI,North,2,1,79.0,1
1798,46,173.12,10,3,17,Quarterly,Card,East,2,1,16.1,0
1799,21,175.29,61,3,42,Quarterly,Bank Transfer,North,4,1,79.0,0
1800,38,321.72,15,7,27,Annual,Card,East,5,0,83.9,0
1801,59,183.45,64,6,26,Annual,UPI,South,1,0,82.9,1
1802,37,344.75,63,3,37,Annual,Card,North,4,0,58.2,0
1803,45,103.28,6,1,37,Quarterly,UPI,West,1,0,15.6,1
1804,23,60.17,67,0,25,Monthly,UPI,West,4,0,24.4,1
1805,50,313.97,46,3,17,Annual,Card,East,4,0,34.2,0
1806,62,117.45,23,7,5,Monthly,Card,East,3,1,60.5,1
1807,61,74.79,49,3,16,Monthly,Bank Transfer,South,4,1,35.3,1
1808,40,351.33,72,8,11,Annual,UPI,East,4,0,22.9,0
1809,55,62.78,14,4,39,Monthly,Card,West,5,0,34.1,1
1810,35,278.06,29,7,41,Annual,Wallet,South,2,0,6.1,1
1811,57,74.18,50,4,45,Monthly,Card,West,3,1,43.8,1
1812,41,196.96,69,2,6,Annual,Wallet,South,5,1,53.2,0
1813,35,152.19,59,7,31,Monthly,Bank Transfer,North,5,1,10.8,1
1814,30,139.77,33,0,45,Monthly,Card,East,5,1,43.8,1
1815,40,147.26,19,8,43,Monthly,Bank Transfer,West,5,1,82.6,1
1816,25,38.95,32,2,11,Monthly,UPI,South,1,1,70.6,0
1817,45,139.61,24,1,19,Quarterly,Card,East,3,0,68.7,0
1818,61,102.85,68,4,1,Monthly,Bank Transfer,North,5,0,93.4,1
1819,45,103.92,9,2,12,Monthly,UPI,East,5,1,21.4,1
1820,49,147.67,65,2,28,Annual,UPI,South,1,0,89.2,1
1821,64,110.68,64,3,38,Monthly,Bank Transfer,North,2,1,89.4,1
1822,42,132.96,25,6,2,Monthly,Card,West,3,0,87.5,1
1823,54,58.62,70,3,18,Monthly,UPI,West,3,0,45.3,1
1824,27,28.03,40,7,18,Monthly,Bank Transfer,West,1,0,21.9,1
1825,24,151.32,50,3,22,Monthly,Card,East,5,0,79.1,1
1826,23,327.62,29,5,4,Annual,Card,South,2,1,23.6,0
1827,21,302.25,23,6,14,Annual,UPI,East,3,1,9.0,0
1828,61,130.56,53,0,26,Monthly,Wallet,East,4,1,30.0,1
1829,65,298.17,10,1,7,Annual,Card,South,2,1,11.0,0
1830,39,75.79,14,1,25,Monthly,Card,East,2,0,54.9,1
1831,45,68.24,31,6,39,Monthly,UPI,North,3,1,71.5,1
1832,41,91.07,44,4,11,Monthly,Card,South,3,1,23.1,1
1833,33,84.14,57,1,15,Monthly,UPI,North,5,1,55.1,1
1834,60,209.13,48,0,9,Annual,UPI,East,1,0,5.5,0
1835,23,162.57,50,4,43,Quarterly,Card,West,5,1,45.5,1
1836,30,112.2,19,4,40,Monthly,UPI,South,2,1,94.9,1
1837,55,242.19,46,3,25,Annual,Wallet,South,4,1,46.5,1
1838,54,88.65,25,5,29,Monthly,Card,South,5,1,38.7,0
1839,60,97.33,71,2,42,Monthly,Card,East,4,1,21.2,1
1840,57,249.31,20,6,20,Annual,Bank Transfer,South,4,0,83.1,0
1841,23,97.6,3,0,3,Quarterly,UPI,North,3,0,33.2,1
1842,41,175.69,44,2,18,Quarterly,UPI,West,3,0,77.2,0
1843,56,164.76,32,1,42,Quarterly,Bank Transfer,East,2,1,13.7,1
1844,44,151.12,58,0,31,Annual,Bank Transfer,South,5,1,84.7,1
1845,30,87.74,42,4,45,Monthly,Wallet,South,1,1,59.3,0
1846,33,43.68,63,5,10,Monthly,Wallet,North,1,0,68.0,1
1847,63,98.74,2,0,19,Monthly,Bank Transfer,South,4,0,86.4,0
1848,48,139.04,34,8,12,Monthly,Card,East,4,1,29.0,1
1849,28,98.46,32,1,11,Monthly,Card,North,3,0,18.9,0
1850,60,37.96,43,1,39,Monthly,Bank Transfer,West,1,0,68.4,1
1851,64,62.41,50,5,40,Monthly,Card,North,5,0,47.8,1
1852,24,91.72,23,3,16,Monthly,Bank Transfer,North,2,0,68.0,1
1853,61,323.72,65,4,13,Annual,Card,West,4,1,79.2,0
1854,25,136.34,56,1,43,Monthly,Bank Transfer,North,4,0,92.9,1
1855,25,135.05,58,5,30,Quarterly,UPI,East,3,1,32.0,1
1856,47,71.1,60,7,28,Monthly,Bank Transfer,West,2,0,71.4,0
1857,30,33.49,20,2,13,Monthly,Card,South,1,0,40.2,0
1858,56,69.54,56,6,10,Monthly,Card,West,4,0,36.8,1
1859,52,206.2,40,2,21,Annual,Card,North,3,1,60.0,1
1860,57,275.93,48,6,15,Annual,Card,West,2,1,66.9,1
1861,42,207.9,17,5,40,Quarterly,Card,South,5,0,68.7,1
1862,27,93.64,11,8,31,Monthly,Card,East,4,1,11.0,1
1863,51,57.48,46,7,35,Monthly,Bank Transfer,East,2,1,91.1,1
1864,59,173.1,25,8,32,Quarterly,Card,North,3,0,76.2,1
1865,62,96.0,60,2,28,Quarterly,Card,East,4,0,58.4,1
1866,31,190.82,16,0,20,Quarterly,Card,North,5,1,38.2,1
1867,41,76.79,42,0,32,Quarterly,UPI,East,1,0,49.7,1
1868,44,206.61,44,1,31,Annual,Card,West,4,0,52.2,0
1869,28,156.64,31,0,41,Annual,UPI,South,5,0,9.7,1
1870,29,121.81,3,8,18,Monthly,Card,West,4,0,65.3,1
1871,21,114.82,66,2,25,Monthly,Card,East,2,0,53.3,1
1872,33,269.86,42,4,25,Annual,Card,South,1,1,45.6,1
1873,45,263.13,26,4,44,Annual,UPI,South,2,1,37.5,1
1874,40,93.52,27,7,24,Monthly,UPI,East,3,1,93.6,0
1875,36,62.15,4,0,0,Monthly,Card,North,3,0,32.3,1
1876,48,324.09,54,0,19,Annual,Card,East,1,0,32.2,0
1877,64,182.82,23,0,7,Annual,UPI,West,1,0,46.0,1
1878,65,107.77,4,0,31,Monthly,Card,West,4,1,42.1,1
1879,39,257.84,4,4,12,Annual,Card,East,2,1,77.9,0
1880,35,349.08,47,1,38,Annual,UPI,East,3,1,78.9,1
1881,61,105.9,48,7,22,Monthly,Card,West,3,0,78.3,1
1882,29,111.45,58,8,43,Monthly,Card,West,2,0,35.9,1
1883,57,71.79,51,1,26,Monthly,UPI,South,1,0,51.8,1
1884,42,108.0,71,6,33,Monthly,Card,East,4,0,56.9,1
1885,65,196.21,65,1,31,Annual,Card,North,2,0,67.5,0
1886,33,105.59,27,2,43,Monthly,Card,North,1,0,27.8,1
1887,45,78.41,6,7,2,Monthly,Card,West,4,1,36.6,1
1888,58,115.45,4,6,2,Quarterly,Card,West,4,0,47.7,1
1889,42,71.98,42,4,35,Monthly,Wallet,North,4,0,60.2,1
1890,25,87.27,69,0,16,Monthly,Bank Transfer,West,5,0,67.8,1
1891,28,147.87,26,7,31,Quarterly,Wallet,North,2,0,39.9,1
1892,64,136.77,15,1,10,Quarterly,Bank Transfer,West,2,0,71.6,1
1893,54,212.04,54,7,2,Annual,Card,North,3,1,55.2,0
1894,36,235.75,4,2,5,Annual,UPI,North,5,0,64.8,0
1895,32,111.04,30,3,9,Quarterly,Card,North,3,0,72.2,1
1896,54,75.45,41,3,30,Monthly,UPI,South,2,0,64.8,0
1897,25,87.81,9,7,32,Monthly,Card,South,1,0,27.2,1
1898,48,103.23,4,3,42,Monthly,Card,West,3,1,45.5,1
1899,47,122.43,31,8,18,Quarterly,UPI,South,4,0,43.9,0
1900,44,87.17,39,8,38,Monthly,Card,East,3,1,82.0,1
1901,64,110.82,61,5,5,Quarterly,UPI,South,4,1,52.9,0
1902,35,59.26,25,5,19,Monthly,Wallet,South,2,1,51.6,0
1903,29,322.45,47,8,35,Annual,UPI,South,3,0,76.8,1
1904,61,187.64,48,3,25,Annual,Card,West,4,1,88.9,1
1905,56,392.11,33,7,29,Annual,Card,South,5,1,51.0,1
1906,48,69.36,16,5,3,Monthly,Card,South,1,0,30.0,1
1907,63,159.22,36,4,27,Quarterly,Card,East,2,0,24.8,1
1908,58,86.64,27,8,39,Monthly,Card,West,1,0,13.2,1
1909,35,59.17,29,4,6,Monthly,Bank Transfer,South,1,0,65.4,0
1910,47,257.46,49,0,34,Annual,Card,West,3,0,84.4,0
1911,49,96.78,49,2,25,Quarterly,Card,North,2,0,33.3,1
1912,22,145.51,58,0,24,Quarterly,Bank Transfer,North,5,1,37.4,1
1913,38,126.24,21,2,14,Monthly,Wallet,West,5,0,81.1,1
1914,65,94.33,58,2,18,Quarterly,Card,East,2,1,30.1,1
1915,24,95.88,37,8,30,Quarterly,UPI,South,4,0,26.3,0
1916,32,66.12,23,2,34,Monthly,UPI,East,2,0,75.8,0
1917,46,62.58,17,3,38,Monthly,Card,South,3,1,46.6,1
1918,45,138.79,51,8,34,Monthly,Card,West,4,1,91.6,1
1919,54,205.68,17,0,13,Annual,Card,West,1,1,80.8,0
1920,22,35.96,58,2,41,Monthly,UPI,South,3,1,27.0,1
1921,34,48.53,32,2,40,Monthly,Card,North,1,1,38.7,1
1922,53,188.64,9,5,21,Quarterly,Card,West,2,1,88.0,1
1923,34,73.7,52,5,39,Quarterly,Card,West,4,1,61.0,1
1924,53,106.79,20,6,21,Monthly,UPI,North,4,1,18.0,1
1925,21,160.67,54,2,27,Annual,Card,South,5,1,94.1,0
1926,35,121.05,15,1,42,Monthly,Wallet,West,4,1,60.5,0
1927,42,100.77,67,4,38,Quarterly,Card,South,2,0,78.3,0
1928,24,347.85,14,2,35,Annual,Card,East,2,0,84.3,1
1929,46,134.39,32,2,39,Monthly,Card,North,4,0,74.7,0
1930,42,283.64,63,7,25,Annual,Card,South,5,0,41.5,1
1931,45,294.48,2,2,34,Annual,Card,North,4,1,85.7,1
1932,23,24.27,46,1,2,Monthly,Wallet,East,2,1,34.7,1
1933,31,274.26,14,4,37,Annual,UPI,West,3,0,79.9,0
1934,27,60.07,5,6,21,Monthly,Card,East,2,1,77.9,1
1935,36,173.94,27,3,29,Annual,UPI,East,2,0,8.3,0
1936,39,123.29,62,6,26,Annual,UPI,South,1,1,89.4,1
1937,23,310.82,24,7,29,Annual,UPI,West,4,1,45.5,0
1938,65,143.59,33,6,5,Monthly,UPI,South,4,1,18.3,1
1939,47,94.19,44,5,21,Monthly,Card,East,1,0,48.5,1
1940,53,117.57,56,0,29,Monthly,Card,South,5,1,53.5,0
1941,51,312.68,30,5,37,Annual,Card,West,2,1,28.8,1
1942,21,129.09,31,6,0,Monthly,Card,West,4,0,91.3,1
1943,61,266.52,64,3,34,Annual,UPI,North,5,1,75.2,0
1944,21,89.62,62,0,6,Quarterly,Card,South,2,1,20.2,1
1945,39,89.33,10,2,7,Monthly,Bank Transfer,North,1,0,10.9,1
1946,53,218.33,66,1,30,Annual,UPI,West,5,1,75.7,1
1947,22,379.7,9,2,9,Annual,Bank Transfer,North,3,0,52.0,1
1948,45,365.27,28,2,12,Annual,Card,West,5,1,74.6,0
1949,52,55.65,48,3,2,Quarterly,Bank Transfer,East,1,1,21.9,0
1950,21,310.66,18,1,38,Annual,UPI,North,5,0,58.4,0
1951,61,104.21,38,0,6,Monthly,Card,West,1,1,64.8,0
1952,25,319.99,40,4,26,Annual,Card,West,1,0,93.3,0
1953,44,90.82,41,1,11,Monthly,Wallet,East,5,0,57.4,0
1954,26,243.45,71,4,6,Annual,Bank Transfer,East,4,0,33.1,1
1955,58,90.75,61,5,25,Monthly,UPI,North,5,0,28.8,1
1956,57,184.81,61,3,45,Annual,Card,North,2,0,71.4,0
1957,57,234.13,64,8,15,Annual,UPI,South,1,1,24.0,0
1958,58,79.83,54,4,41,Monthly,Card,North,5,1,5.1,1
1959,58,31.97,6,3,15,Monthly,UPI,South,1,0,66.6,1
1960,65,52.38,58,2,9,Monthly,Card,South,1,1,34.3,1
1961,34,110.51,63,7,17,Monthly,Card,South,4,0,27.7,1
1962,34,113.1,37,4,11,Monthly,UPI,South,4,0,47.6,1
1963,38,227.72,21,7,14,Annual,Wallet,East,4,0,6.5,0
1964,28,44.55,13,4,42,Monthly,Card,East,5,1,72.2,1
1965,63,253.65,64,8,0,Annual,UPI,South,2,0,34.5,1
1966,40,185.07,26,6,42,Annual,Card,East,5,1,13.6,1
1967,36,32.33,72,0,44,Monthly,Bank Transfer,West,1,0,55.9,1
1968,27,179.68,18,3,13,Quarterly,Wallet,West,2,1,13.7,0
1969,34,141.33,12,4,38,Monthly,Wallet,North,5,0,9.0,1
1970,34,301.59,12,8,37,Annual,UPI,North,2,1,5.0,0
1971,61,75.92,23,2,14,Quarterly,UPI,South,1,0,22.6,1
1972,28,242.6,39,6,9,Annual,UPI,East,1,0,47.6,1
1973,31,92.86,56,3,44,Monthly,Card,North,2,1,69.2,0
1974,58,199.77,69,3,28,Annual,UPI,South,4,0,60.0,0
1975,22,94.17,12,1,44,Monthly,Card,West,2,0,25.7,1
1976,29,99.36,17,3,3,Monthly,Card,South,5,0,26.7,1
1977,32,26.43,18,3,44,Monthly,Bank Transfer,South,1,0,61.2,1
1978,38,266.52,2,0,42,Annual,Card,North,1,0,12.5,1
1979,27,56.56,8,0,9,Monthly,UPI,East,3,1,39.1,1
1980,30,120.17,37,7,33,Quarterly,Bank Transfer,West,1,0,20.8,1
1981,50,100.4,34,3,24,Monthly,Bank Transfer,North,3,1,13.0,1
1982,38,74.52,7,5,19,Monthly,Wallet,East,2,1,70.7,1
1983,60,74.69,68,2,8,Quarterly,Bank Transfer,North,1,0,29.1,0
1984,54,253.79,23,8,30,Annual,Card,East,4,0,51.4,1
1985,25,20.91,22,8,36,Monthly,Card,East,3,1,31.8,1
1986,48,99.13,11,7,2,Monthly,Card,East,4,1,90.1,0
1987,32,102.88,44,8,43,Monthly,Card,East,2,1,22.3,1
1988,39,58.16,29,1,23,Monthly,Wallet,North,2,0,79.7,1
1989,42,107.14,38,3,13,Monthly,UPI,North,2,0,92.3,1
1990,35,297.64,13,7,33,Annual,UPI,North,4,0,54.0,1
1991,46,99.43,53,0,4,Quarterly,Wallet,North,1,1,73.3,0
1992,54,360.27,27,0,1,Annual,Card,South,5,0,35.1,0
1993,42,74.88,37,1,26,Monthly,UPI,East,1,0,40.3,0
1994,54,78.58,70,4,14,Quarterly,Bank Transfer,North,2,1,52.7,0
1995,31,148.26,10,3,28,Annual,Bank Transfer,South,3,1,35.4,1
1996,55,109.16,3,5,15,Monthly,UPI,East,4,1,43.6,1
1997,22,135.2,67,3,23,Annual,Wallet,North,4,1,84.6,1
1998,34,28.99,33,5,22,Monthly,Card,South,1,1,50.8,1
1999,30,123.76,38,0,7,Quarterly,Wallet,East,2,1,85.7,0
2000,63,217.74,53,0,13,Annual,UPI,South,2,1,60.3,0
2001,53,70.63,38,4,36,Monthly,Bank Transfer,North,2,0,69.3,1
2002,61,108.11,38,8,41,Monthly,Bank Transfer,West,5,1,13.1,1
2003,30,167.03,65,4,36,Monthly,Card,North,5,0,90.8,1
2004,48,41.15,53,0,35,Monthly,Bank Transfer,North,4,0,40.8,1
2005,40,170.36,67,3,20,Quarterly,Wallet,South,5,1,63.5,0
2006,39,199.36,16,2,44,Annual,UPI,West,5,1,35.7,0
2007,48,111.11,49,5,26,Quarterly,Card,West,1,0,6.3,1
2008,54,132.59,33,3,17,Monthly,Card,North,4,0,26.7,1
2009,31,56.69,66,6,38,Monthly,Card,North,4,1,10.6,1
2010,60,115.47,7,1,24,Monthly,Wallet,North,5,0,60.1,1
2011,32,247.71,53,2,3,Annual,Bank Transfer,West,3,0,62.4,1
2012,49,229.05,17,2,22,Annual,UPI,West,1,0,72.1,1
2013,65,234.71,3,6,33,Annual,Card,East,5,1,11.0,1
2014,31,86.62,14,7,34,Monthly,Wallet,West,1,1,6.0,1
2015,28,80.22,17,7,31,Monthly,Card,East,5,1,38.8,1
2016,31,223.9,51,4,32,Annual,Card,South,1,0,43.8,1
2017,55,51.48,64,8,10,Monthly,Card,West,2,0,6.3,1
2018,61,81.45,22,8,21,Monthly,Bank Transfer,West,4,1,26.0,1
2019,32,75.39,4,5,14,Monthly,Wallet,West,5,1,91.4,1
2020,28,43.16,64,3,25,Monthly,UPI,West,5,0,82.4,1
2021,35,128.68,12,6,43,Quarterly,Card,South,3,0,75.0,0
2022,54,165.62,18,5,36,Quarterly,Wallet,North,4,1,72.9,1
2023,55,102.99,21,2,2,Monthly,Bank Transfer,North,3,0,90.6,0
2024,37,88.66,39,5,39,Monthly,Card,South,5,0,63.3,0
2025,65,225.41,31,8,25,Quarterly,Card,South,4,1,48.0,1
2026,25,286.48,64,8,31,Annual,Card,West,4,0,82.1,1
2027,54,150.55,69,5,43,Quarterly,Bank Transfer,North,5,0,40.9,1
2028,44,198.81,59,0,1,Annual,Card,East,1,0,30.2,0
2029,46,103.66,46,4,11,Monthly,Card,South,2,0,66.5,0
2030,55,325.71,44,6,10,Annual,Wallet,North,3,0,66.6,1
2031,42,101.65,52,3,44,Monthly,Wallet,South,2,1,52.7,1
2032,46,112.02,67,4,24,Monthly,Card,West,5,1,6.4,1
2033,61,167.29,15,7,38,Quarterly,UPI,North,4,0,9.2,0
2034,34,119.4,59,1,20,Monthly,Card,East,3,0,14.7,0
2035,54,52.74,41,0,1,Monthly,UPI,West,5,1,90.7,1
2036,43,20.61,68,7,35,Monthly,Card,North,1,0,73.2,1
2037,46,66.89,72,6,26,Monthly,Card,East,1,1,82.8,0
2038,29,114.25,36,8,40,Monthly,Card,East,3,1,91.8,1
2039,60,172.8,43,0,8,Annual,Wallet,West,1,0,8.9,0
2040,29,132.85,42,5,4,Quarterly,UPI,North,2,0,34.2,0
2041,39,124.82,50,7,9,Monthly,UPI,West,4,0,43.1,0
2042,29,35.56,48,4,13,Monthly,Bank Transfer,South,1,0,77.5,1
2043,33,129.25,40,1,3,Quarterly,UPI,North,4,0,84.7,1
2044,55,54.7,59,2,11,Monthly,Bank Transfer,North,3,1,46.8,1
2045,57,203.67,66,7,24,Annual,Card,North,5,0,70.7,1
2046,25,103.09,28,2,1,Monthly,Card,West,3,0,20.5,0
2047,48,310.2,39,3,35,Annual,UPI,North,5,0,26.3,0
2048,34,125.47,54,1,31,Monthly,Wallet,East,4,1,24.7,1
2049,52,112.86,58,7,0,Quarterly,UPI,South,2,0,44.6,0
2050,28,109.59,18,8,33,Monthly,UPI,East,2,0,18.4,1
2051,24,80.23,34,8,31,Monthly,Card,North,5,1,51.7,1
2052,44,88.35,69,6,3,Quarterly,Card,South,1,0,6.6,0
2053,41,89.09,27,1,1,Monthly,Card,South,2,0,75.1,1
2054,62,267.7,26,0,36,Annual,Bank Transfer,North,4,1,12.4,0
2055,30,98.93,53,7,42,Monthly,Card,West,2,0,15.4,0
2056,23,42.9,18,5,42,Monthly,UPI,West,5,1,88.9,1
2057,42,45.38,59,4,33,Monthly,Card,South,1,0,73.8,1
2058,29,285.03,18,2,38,Annual,UPI,East,3,1,16.6,0
2059,25,241.53,28,5,8,Annual,UPI,North,5,1,79.1,0
2060,56,127.69,17,3,1,Monthly,Card,East,3,0,84.9,1
2061,31,137.11,8,2,38,Monthly,Bank Transfer,East,5,0,44.9,1
2062,39,89.05,44,5,16,Monthly,Wallet,North,2,0,25.0,0
2063,46,231.43,48,6,19,Annual,Bank Transfer,West,5,0,38.4,0
2064,37,89.22,60,6,0,Monthly,Card,East,1,0,54.9,0
2065,47,128.59,36,1,31,Quarterly,Card,West,2,1,51.5,1
2066,22,292.55,8,7,5,Annual,Card,East,2,0,41.8,0
2067,39,64.49,63,4,12,Monthly,Bank Transfer,East,4,0,15.3,1
2068,49,109.98,64,0,13,Monthly,Card,East,1,0,35.0,0
2069,49,236.34,56,2,5,Annual,UPI,West,3,0,52.2,0
2070,48,63.99,9,1,3,Monthly,Wallet,North,4,1,65.0,1
2071,56,17.94,1,5,15,Monthly,UPI,East,1,1,75.6,1
2072,52,264.59,29,1,12,Annual,Card,West,4,1,66.7,0
2073,27,66.73,63,7,36,Monthly,Bank Transfer,North,3,0,26.0,1
2074,59,109.62,58,0,4,Monthly,Bank Transfer,North,3,0,84.5,1
2075,55,332.0,8,2,42,Annual,Card,West,1,1,13.6,1
2076,60,191.43,19,1,5,Quarterly,Bank Transfer,West,4,0,70.8,0
2077,25,256.78,39,8,8,Annual,Wallet,East,2,0,45.6,1
2078,53,73.05,8,0,16,Monthly,Wallet,South,5,0,42.7,1
2079,40,121.61,21,8,31,Quarterly,Card,North,5,1,76.2,1
2080,63,322.13,35,0,37,Annual,Bank Transfer,North,3,0,69.2,1
2081,56,137.88,71,8,14,Quarterly,Card,East,3,1,36.9,1
2082,39,158.31,37,6,24,Quarterly,UPI,West,5,0,69.8,1
2083,30,67.24,21,5,37,Quarterly,Card,South,2,1,29.8,1
2084,46,119.07,56,2,16,Monthly,Bank Transfer,North,4,1,18.6,0
2085,26,125.09,32,5,42,Monthly,Card,North,5,0,94.9,0
2086,42,89.09,42,8,32,Monthly,Card,East,1,1,34.9,1
2087,30,94.45,41,0,12,Monthly,Bank Transfer,West,3,1,7.5,0
2088,25,142.29,69,8,40,Annual,Card,East,1,0,83.0,1
2089,27,248.44,51,6,16,Annual,UPI,South,5,1,60.5,0
2090,49,103.7,12,5,21,Monthly,Bank Transfer,East,5,1,93.1,1
2091,64,172.23,49,0,22,Annual,Wallet,South,1,0,47.7,0
2092,46,77.11,17,1,32,Monthly,Card,West,5,1,34.5,1
2093,29,77.33,23,0,18,Monthly,Wallet,East,4,1,66.4,1
2094,41,277.97,40,5,27,Annual,Card,North,3,1,73.1,1
2095,35,103.65,55,2,15,Monthly,Bank Transfer,North,3,1,76.9,0
2096,24,78.52,30,0,0,Monthly,Bank Transfer,East,4,0,82.0,0
2097,51,79.87,18,5,39,Quarterly,Bank Transfer,West,1,1,7.5,0
2098,37,66.46,8,0,34,Monthly,Bank Transfer,West,1,0,47.7,0
2099,32,141.99,57,0,17,Quarterly,UPI,East,4,0,94.5,0
2100,31,111.62,62,5,14,Monthly,Bank Transfer,South,4,1,67.7,0
2101,31,175.68,40,2,7,Monthly,Card,South,5,0,50.3,0
2102,48,115.61,60,5,9,Monthly,UPI,East,2,0,15.0,1
2103,52,147.31,58,7,25,Quarterly,Bank Transfer,North,2,0,64.8,0
2104,55,26.05,61,5,45,Monthly,Card,North,1,0,77.1,1
2105,33,30.7,42,8,32,Monthly,Bank Transfer,South,2,1,61.2,0
2106,61,215.61,57,7,32,Annual,Bank Transfer,West,3,0,80.8,1
2107,48,146.85,9,7,38,Monthly,Bank Transfer,East,5,0,45.5,1
2108,41,117.5,69,7,32,Monthly,Bank Transfer,South,5,1,83.7,1
2109,30,305.89,40,5,30,Annual,UPI,North,5,0,80.4,0
2110,59,39.4,23,4,8,Monthly,Wallet,East,2,0,58.3,0
2111,63,85.18,27,2,33,Monthly,Card,South,5,0,69.1,1
2112,32,274.44,60,6,24,Annual,Card,West,1,0,86.9,1
2113,45,80.03,25,5,24,Monthly,Bank Transfer,East,1,1,10.6,0
2114,58,71.28,36,6,35,Monthly,Card,West,2,0,33.3,1
2115,22,32.89,1,5,17,Monthly,UPI,South,3,1,44.4,1
2116,48,20.14,48,4,5,Monthly,Card,West,1,0,93.8,0
2117,38,270.75,48,8,12,Annual,Bank Transfer,North,4,1,54.3,1
2118,59,163.33,70,6,35,Monthly,Card,South,5,0,47.5,1
2119,58,168.85,59,6,1,Monthly,Card,North,5,0,16.4,0
2120,61,108.24,49,0,19,Monthly,Bank Transfer,South,1,0,73.5,1
2121,53,54.66,63,7,18,Monthly,Wallet,West,1,0,48.9,1
2122,30,115.51,18,6,17,Monthly,Bank Transfer,West,2,0,17.7,0
2123,37,296.6,14,8,22,Annual,Card,South,3,1,48.7,1
2124,44,133.29,7,1,40,Monthly,Card,North,4,0,88.3,1
2125,51,150.71,36,0,3,Annual,Bank Transfer,East,1,1,51.8,1
2126,29,126.74,1,7,4,Annual,Card,East,1,1,89.9,1
2127,32,390.78,12,5,11,Annual,UPI,North,4,0,72.3,0
2128,29,43.08,56,5,43,Monthly,Card,North,1,0,91.1,1
2129,56,236.91,19,8,29,Annual,UPI,South,4,0,82.9,1
2130,26,162.77,61,3,19,Annual,UPI,South,5,0,24.2,0
2131,63,179.6,9,7,18,Quarterly,Card,South,2,1,44.4,1
2132,46,345.68,5,6,28,Annual,Wallet,West,2,0,94.1,0
2133,41,176.96,52,2,34,Annual,Card,East,1,1,35.1,0
2134,43,95.55,27,2,0,Monthly,Wallet,South,5,0,53.7,0
2135,63,205.35,13,1,6,Annual,Card,South,4,1,13.5,0
2136,24,86.31,52,5,14,Quarterly,Card,North,3,1,67.9,1
2137,41,303.82,8,0,10,Annual,Wallet,East,4,0,12.1,0
2138,62,186.51,44,0,28,Quarterly,Bank Transfer,West,3,0,91.0,0
2139,43,263.07,4,3,42,Annual,Bank Transfer,East,1,0,5.9,1
2140,65,183.69,45,2,2,Annual,Card,East,2,1,9.1,0
2141,27,149.7,23,8,22,Annual,Wallet,East,3,0,86.8,1
2142,52,117.3,51,6,35,Quarterly,Bank Transfer,North,1,0,54.2,1
2143,38,157.71,25,4,19,Quarterly,Card,South,5,1,82.6,1
2144,21,132.91,10,7,13,Monthly,Bank Transfer,North,4,1,28.0,1
2145,32,100.26,29,3,19,Quarterly,Bank Transfer,South,3,0,11.3,0
2146,43,30.5,66,4,15,Monthly,Bank Transfer,West,1,0,84.8,1
2147,64,129.23,43,8,34,Monthly,Wallet,West,4,1,82.1,1
2148,23,75.42,23,0,44,Monthly,UPI,West,2,1,38.3,1
2149,21,208.84,21,3,45,Annual,Card,East,5,0,21.3,1
